time_s,acc_EW_cm_s2,acc_VER_cm_s2,acc_NS_cm_s2,acc_EW_g,acc_VER_g,acc_NS_g
9.95000000e-01,1.30778717e-05,4.91300041e-06,1.83599398e-06,1.33311638e-08,5.00815536e-09,1.87155350e-09
1.00000000e+00,1.32088186e-05,4.90593909e-06,1.79112680e-06,1.34646469e-08,5.00095728e-09,1.82581733e-09
1.00500000e+00,1.33514956e-05,4.90522043e-06,1.74268085e-06,1.36100872e-08,5.00022470e-09,1.77643308e-09
1.01000000e+00,1.35015911e-05,4.91078547e-06,1.68705824e-06,1.37630898e-08,5.00589753e-09,1.71973317e-09
1.01500000e+00,1.36522779e-05,4.92026063e-06,1.62229346e-06,1.39166951e-08,5.01555620e-09,1.65371403e-09
1.02000000e+00,1.37980906e-05,4.92985309e-06,1.54909895e-06,1.40653319e-08,5.02533444e-09,1.57910188e-09
1.02500000e+00,1.39373109e-05,4.93608130e-06,1.47123278e-06,1.42072486e-08,5.03168328e-09,1.49972760e-09
1.03000000e+00,1.40718442e-05,4.93746516e-06,1.39480652e-06,1.43443876e-08,5.03309394e-09,1.42182112e-09
1.03500000e+00,1.42052660e-05,4.93500524e-06,1.32628534e-06,1.44803935e-08,5.03058638e-09,1.35197282e-09
1.04000000e+00,1.43405874e-05,4.93117858e-06,1.26963057e-06,1.46183358e-08,5.02668561e-09,1.29422077e-09
1.04500000e+00,1.44788914e-05,4.92823686e-06,1.22406262e-06,1.47593184e-08,5.02368691e-09,1.24777026e-09
1.05000000e+00,1.46191794e-05,4.92700618e-06,1.18413097e-06,1.49023236e-08,5.02243239e-09,1.20706521e-09
1.05500000e+00,1.47593358e-05,4.92706287e-06,1.14240560e-06,1.50451945e-08,5.02249019e-09,1.16453170e-09
